TypeInput	RA	DE	Plx	e_Plx	RV	e_RV	RVdist	pmRA	e_pmRA	pmDE	e_pmDE	Source
1	05 28 58.413	42 57 47.447	0.30268853	0.0359	0	0	0	0.245	0.039	-1.040	0.029	195468634566419456
1	05 21 15.183	42 46 08.314	0.36186642	0.0330	0	0	0	1.884	0.042	-2.330	0.032	195299348433964416
1	05 30 47.464	42 30 07.058	0.39851169	0.0335	0	0	0	-1.015	0.037	-2.461	0.027	194639194780017792
1	05 23 27.929	42 21 03.234	0.21891166	0.0325	0	0	0	-0.140	0.041	-0.285	0.031	195240009166344576
1	05 26 10.878	43 22 22.213	0.29236220	0.0329	0	0	0	-0.002	0.042	-2.335	0.032	195715685383455488
1	05 28 22.175	43 36 01.550	0.26482775	0.0390	0	0	0	0.351	0.042	0.000	0.032	195735888908786432
1	05 23 08.199	42 25 28.554	0.32067035	0.0343	0	0	0	1.529	0.041	-2.404	0.031	195243960535723776
1	05 24 35.063	42 33 56.532	0.35108089	0.0320	0	0	0	0.575	0.041	-1.505	0.029	195251515388398208
1	05 28 46.476	42 17 03.083	0.39771060	0.0393	0	0	0	1.141	0.043	-1.316	0.032	195379990740275840
1	05 26 48.069	43 04 28.736	0.25128389	0.0325	0	0	0	0.504	0.040	-2.364	0.029	195646794107487872
1	05 21 29.973	42 35 49.406	0.35335686	0.0391	0	0	0	0.692	0.049	-2.615	0.035	195287837924164480
1	05 28 31.070	42 25 17.981	0.23661652	0.0391	0	0	0	0.175	0.042	-1.896	0.036	195373183213894400
1	05 24 12.387	42 08 53.487	0.30388324	0.0384	0	0	0	-0.240	0.047	-1.401	0.031	195035190764861312
1	05 22 59.042	42 57 00.362	0.35569765	0.0438	0	0	0	0.773	0.054	-2.034	0.041	195328038815168512
1	05 28 09.194	42 32 01.633	0.32168162	0.0366	0	0	0	0.072	0.043	-0.922	0.033	195378204033810432
1	05 22 29.337	42 21 04.113	0.38400694	0.0312	0	0	0	-1.029	0.037	-0.264	0.031	195231586732646528
1	05 26 59.289	43 08 43.045	0.24361588	0.0326	0	0	0	0.442	0.043	0.305	0.030	195656036877062016
1	05 29 22.061	43 12 10.330	0.31943298	0.0413	0	0	0	-0.559	0.044	-1.307	0.034	195663316843815936
1	05 24 44.635	43 12 03.030	0.38379270	0.0330	0	0	0	1.287	0.040	-2.853	0.033	195338243657161984
1	05 23 50.597	42 16 15.833	0.36057814	0.0373	0	0	0	1.271	0.043	-4.488	0.030	195052263259651840
1	05 30 10.156	42 50 21.086	0.24503984	0.0309	0	0	0	0.988	0.036	-1.843	0.028	195411155022636288
1	05 21 02.679	42 56 51.032	0.25481964	0.0324	0	0	0	1.614	0.038	-0.391	0.028	207314708423164032
1	05 25 40.637	42 09 01.110	0.29000162	0.0338	0	0	0	0.149	0.041	0.267	0.032	194991588257227008
1	05 23 20.738	42 38 43.232	0.36477720	0.0324	0	0	0	0.405	0.040	-2.138	0.031	195261827599515520
1	05 21 33.103	43 03 54.310	0.29482567	0.0329	0	0	0	0.203	0.041	-2.295	0.029	207321546011014272
1	05 30 26.417	42 49 41.283	0.28369433	0.0360	0	0	0	-0.226	0.039	-1.778	0.029	195410639626543232
1	05 29 11.517	43 14 52.487	0.33744120	0.0381	0	0	0	-0.694	0.042	-1.158	0.031	195664111415897728
1	05 23 36.551	42 28 41.184	0.21235530	0.0299	0	0	0	0.849	0.038	-0.269	0.029	195244574714161152
1	05 24 24.978	42 50 41.769	0.28882463	0.0330	0	0	0	-0.250	0.043	-1.407	0.032	195270481954534144
1	05 29 28.146	42 38 27.963	0.26962318	0.0333	0	0	0	0.282	0.039	0.387	0.030	195403144906401152
1	05 24 03.247	42 08 50.415	0.26683213	0.0386	0	0	0	0.470	0.044	-1.015	0.031	195046868780582784
1	05 22 30.416	43 21 53.923	0.28562449	0.0363	0	0	0	0.759	0.041	-1.076	0.032	207363911568214528
1	05 22 35.031	43 29 52.301	0.21860653	0.0353	0	0	0	-0.106	0.038	-0.697	0.029	207412702396626048
1	05 22 20.717	43 23 24.775	0.39318666	0.0348	0	0	0	2.226	0.040	-2.244	0.030	207364667482460288
1	05 22 56.703	42 54 29.337	0.24502088	0.0342	0	0	0	-0.236	0.042	-1.178	0.031	195327317260696576
1	05 28 44.332	43 42 18.536	0.26204490	0.0371	0	0	0	0.780	0.044	-2.028	0.035	195738672047538560
1	05 25 13.042	42 53 06.784	0.39363953	0.0346	0	0	0	0.737	0.037	-2.129	0.030	195271688844044160
1	05 23 59.833	43 00 53.298	0.30486766	0.0366	0	0	0	1.166	0.040	0.572	0.030	195334842043208832
1	05 27 53.170	42 09 17.988	0.39305189	0.0416	0	0	0	0.596	0.048	-1.191	0.036	195354392735335808
1	05 31 15.002	42 29 00.606	0.27924746	0.0327	0	0	0	0.049	0.038	-1.861	0.030	194638335786772480
1	05 25 51.430	42 54 20.151	0.38545085	0.0334	0	0	0	1.773	0.038	-2.554	0.034	195643220694793856
1	05 23 36.680	42 59 28.576	0.34400707	0.0398	0	0	0	0.450	0.048	-2.811	0.031	195328760369570176
1	05 25 00.897	42 35 10.922	0.24239610	0.0324	0	0	0	0.516	0.041	-0.488	0.030	195248977058212608
1	05 27 57.035	42 32 16.031	0.31347226	0.0391	0	0	0	0.436	0.044	-4.365	0.035	195425070716960512
1	05 27 35.175	43 30 15.508	0.38201468	0.0347	0	0	0	-0.952	0.039	-3.267	0.029	195712142032918016
1	05 30 43.611	42 54 18.915	0.24333687	0.0358	0	0	0	0.367	0.042	-1.158	0.032	195413109231173504
1	05 28 46.113	42 34 18.602	0.25700518	0.0367	0	0	0	0.940	0.042	-0.757	0.033	195401190698716544
1	05 27 17.081	42 22 52.033	0.26217437	0.0394	0	0	0	1.234	0.047	-0.565	0.031	195369717178592896
1	05 30 55.619	42 35 28.286	0.28155075	0.0367	0	0	0	0.507	0.038	-0.123	0.029	195391054575739392
1	05 26 43.519	42 28 52.412	0.36316889	0.0366	0	0	0	1.509	0.046	-2.681	0.031	195421080688044672
1	05 22 39.278	42 31 25.383	0.26846081	0.0346	0	0	0	-0.094	0.039	-1.388	0.030	195237569624380288
1	05 26 02.276	42 00 06.810	0.31072310	0.0323	0	0	0	0.142	0.038	-1.066	0.029	194985918900416384
1	05 24 26.384	42 39 55.670	0.23251679	0.0320	0	0	0	-0.117	0.039	-2.176	0.030	195264885616068352
1	05 28 16.279	42 37 09.558	0.22472948	0.0368	0	0	0	0.824	0.040	-0.566	0.030	195426651264864384
1	05 25 43.499	42 00 51.707	0.25619442	0.0363	0	0	0	0.935	0.042	-1.582	0.033	194986464357306240
1	05 22 53.300	42 39 33.892	0.31386473	0.0328	0	0	0	0.758	0.041	-1.869	0.030	195308797361915008
1	05 22 09.492	42 27 17.179	0.23415956	0.0384	0	0	0	-0.446	0.043	-1.380	0.031	195235473680421504
1	05 23 00.350	42 13 55.714	0.37978044	0.0328	0	0	0	0.271	0.042	-2.754	0.032	195214926557360896
1	05 23 54.069	43 17 21.432	0.34867628	0.0343	0	0	0	3.688	0.039	-2.054	0.029	207351503403542784
1	05 22 13.709	42 22 01.346	0.27366771	0.0351	0	0	0	1.816	0.046	-1.715	0.032	195231144353420800
1	05 27 37.540	42 20 45.475	0.38884682	0.0381	0	0	0	7.067	0.047	-3.602	0.033	195371641323929600
1	05 28 08.088	42 11 06.761	0.24951521	0.0382	0	0	0	0.901	0.049	-1.065	0.032	195355801484574848
1	05 22 34.173	42 21 10.190	0.30322621	0.0330	0	0	0	2.400	0.041	-1.534	0.033	195231625389736576
1	05 25 52.142	42 04 55.142	0.38677228	0.0415	0	0	0	1.278	0.049	-2.161	0.038	194990179507961600
1	05 24 08.622	42 28 50.375	0.32638152	0.0308	0	0	0	1.261	0.041	-2.744	0.031	195245266206478848
1	05 25 28.963	42 42 21.881	0.28996686	0.0400	0	0	0	1.491	0.049	-1.648	0.035	195254234097885184
1	05 28 21.601	43 31 42.874	0.34494139	0.0357	0	0	0	5.773	0.041	-2.093	0.031	195732379918878720
1	05 22 08.761	42 53 09.899	0.24437212	0.0315	0	0	0	0.175	0.040	-2.098	0.033	195306735777536896
1	05 21 41.731	42 30 25.630	0.25191599	0.0384	0	0	0	0.735	0.045	-1.890	0.033	195283366858848640
1	05 29 57.125	43 08 24.561	0.36674717	0.0425	0	0	0	-0.887	0.045	-1.048	0.032	195477194439361280
1	05 23 10.077	42 55 29.713	0.26365167	0.0384	0	0	0	0.566	0.049	-1.903	0.032	195327072443728128
1	05 23 17.362	43 30 00.523	0.31716976	0.0349	0	0	0	1.611	0.046	-2.911	0.034	207366591628367488
1	05 28 12.298	42 46 09.794	0.27539193	0.0430	0	0	0	1.042	0.052	-0.553	0.035	195431422974881408
1	05 25 43.427	41 58 03.321	0.24548753	0.0378	0	0	0	0.437	0.043	-0.922	0.033	194985437864116096
1	05 25 52.989	43 10 58.740	0.36298905	0.0385	0	0	0	-0.053	0.051	-1.196	0.039	195697612160555520
1	05 28 57.448	42 45 06.149	0.32094750	0.0328	0	0	0	0.800	0.038	-0.882	0.028	195451149758223616
1	05 23 07.312	42 28 34.136	0.28776653	0.0306	0	0	0	0.211	0.037	-2.105	0.029	195256055163602560
1	05 28 30.747	42 13 48.606	0.20257644	0.0364	0	0	0	0.018	0.046	-0.554	0.032	195356282520856704
1	05 26 05.943	42 03 27.367	0.32098945	0.0364	0	0	0	-0.965	0.039	-0.288	0.033	195361573920824320
1	05 23 09.719	42 21 55.169	0.35608158	0.0390	0	0	0	-0.070	0.050	-1.169	0.042	195242792304649472
1	05 22 06.304	42 35 58.566	0.25681840	0.0352	0	0	0	0.557	0.047	-2.564	0.032	195284230149094272
1	05 22 37.628	43 02 21.211	0.26059995	0.0338	0	0	0	0.235	0.044	-1.494	0.032	207341612098488320
1	05 22 41.354	43 24 22.091	0.37825761	0.0352	0	0	0	-0.257	0.043	-0.961	0.033	207364392604516736
1	05 28 41.325	42 31 04.850	0.26257513	0.0363	0	0	0	0.014	0.040	-0.310	0.031	195397857804122752
1	05 30 57.278	42 21 35.500	0.22988947	0.0365	0	0	0	1.244	0.044	0.144	0.032	194633662862375296
1	05 25 35.884	43 12 15.747	0.31427000	0.0358	0	0	0	0.347	0.045	-1.004	0.036	195701151213619328
1	05 28 12.842	42 30 11.288	0.37144610	0.0355	0	0	0	1.440	0.043	-0.105	0.032	195377894796174720
1	05 25 56.141	42 53 41.875	0.38105222	0.0337	0	0	0	0.173	0.040	-3.173	0.032	195643529932805632
1	05 26 08.205	43 32 16.831	0.28296456	0.0325	0	0	0	0.630	0.044	-1.411	0.030	195721213003982848
1	05 31 02.564	42 58 47.199	0.32376189	0.0364	0	0	0	0.071	0.041	-2.334	0.030	195413938161340544
1	05 25 14.160	43 13 48.789	0.27281958	0.0343	0	0	0	0.916	0.046	-1.718	0.033	195338037498705920
1	05 24 34.709	43 15 09.289	0.36550321	0.0346	0	0	0	-0.105	0.047	-1.517	0.035	195341782710208512
1	05 25 48.072	42 23 49.453	0.27819792	0.0359	0	0	0	-0.102	0.042	-1.252	0.031	195044536614036096
1	05 21 59.356	42 24 01.204	0.27052417	0.0341	0	0	0	-0.355	0.040	-1.379	0.028	195234511607784960
1	05 22 48.713	43 10 28.645	0.28247966	0.0455	0	0	0	-0.594	0.046	-2.190	0.033	207346525540662912
1	05 23 35.727	42 44 41.264	0.39996219	0.0326	0	0	0	0.385	0.041	-2.476	0.032	195310755866839552
1	05 26 43.912	42 42 48.352	0.28209417	0.0360	0	0	0	0.299	0.041	-1.459	0.031	195439845403912832
1	05 21 59.929	42 57 49.476	0.22381736	0.0339	0	0	0	0.402	0.041	-0.721	0.033	207317697720596224
1	05 24 57.623	43 43 00.281	0.36703002	0.0377	0	0	0	0.862	0.042	-0.892	0.032	207750527343814400
1	05 29 52.562	43 03 19.336	0.37746943	0.0401	0	0	0	0.056	0.049	-3.142	0.032	195475888769315712
1	05 25 59.612	43 21 05.406	0.31017034	0.0352	0	0	0	0.208	0.045	-0.317	0.033	195715543649099264
1	05 22 06.997	42 23 16.617	0.38688911	0.0381	0	0	0	1.441	0.049	-1.447	0.033	195234271089611776
1	05 29 56.874	43 06 48.027	0.27095180	0.0474	0	0	0	-0.561	0.043	-2.100	0.032	195476885201720192
1	05 25 51.198	42 27 03.813	0.27027211	0.0344	0	0	0	0.179	0.040	-0.536	0.031	195431873944728704
1	05 29 20.267	42 17 07.489	0.28519476	0.0419	0	0	0	0.775	0.043	-1.386	0.038	194628886858550912
1	05 22 47.757	42 50 49.898	0.38337755	0.0335	0	0	0	0.656	0.043	-1.362	0.031	195326149029657728
1	05 26 08.287	42 26 43.542	0.29645643	0.0371	0	0	0	0.107	0.043	-1.554	0.035	195420019834982912
1	05 27 16.886	42 58 42.171	0.32108300	0.0342	0	0	0	1.396	0.043	-2.863	0.032	195638921429179264
1	05 21 58.872	43 10 17.153	0.23657372	0.0363	0	0	0	2.415	0.045	-3.435	0.033	207335324266023936
1	05 25 26.141	42 05 51.827	0.35386031	0.0329	0	0	0	0.449	0.040	-3.551	0.032	194990969781959168
1	05 27 31.744	42 39 54.742	0.36625703	0.0425	0	0	0	0.368	0.043	-0.860	0.034	195429189586461312
1	05 26 53.473	43 31 59.447	0.36716850	0.0333	0	0	0	-0.546	0.042	-0.627	0.030	195723789984329216
1	05 29 16.813	43 21 21.742	0.27369944	0.0343	0	0	0	0.385	0.044	-2.262	0.032	195668853060106368
1	05 23 58.618	42 28 34.469	0.25928097	0.0336	0	0	0	0.533	0.046	-1.425	0.035	195244922609095936
1	05 30 38.214	42 54 21.918	0.31733778	0.0344	0	0	0	0.319	0.040	-1.680	0.030	195413216606873344
1	05 25 43.873	42 58 10.033	0.23442518	0.0333	0	0	0	0.432	0.038	-1.008	0.031	195647309503653760
1	05 24 55.910	42 45 07.493	0.28727168	0.0333	0	0	0	2.154	0.043	-2.102	0.032	195267015919728512
1	05 26 47.147	43 18 14.248	0.25405544	0.0360	0	0	0	0.392	0.044	-0.989	0.032	195705686698950912
1	05 22 34.029	42 25 28.979	0.28545639	0.0355	0	0	0	0.959	0.044	-1.819	0.034	195232827980545024
1	05 27 05.193	43 29 05.933	0.24964578	0.0336	0	0	0	1.342	0.045	-0.278	0.030	195722454251191808
1	05 24 32.631	42 02 17.117	0.38485241	0.0348	0	0	0	0.745	0.042	-2.069	0.030	195030204306302848
1	05 25 39.450	42 54 33.665	0.36762086	0.0343	0	0	0	0.752	0.038	-2.349	0.030	195644114045135744
1	05 26 54.687	43 46 37.364	0.30563148	0.0376	0	0	0	1.737	0.050	-2.916	0.035	207739463508274048
1	05 25 02.095	42 11 41.079	0.31940010	0.0336	0	0	0	1.664	0.041	-1.199	0.030	195040825761892736
1	05 24 38.737	43 00 46.335	0.34432439	0.0418	0	0	0	0.872	0.040	-1.833	0.034	195322433879146880
1	05 27 49.290	43 50 03.332	0.35849233	0.0326	0	0	0	-0.099	0.039	-1.090	0.030	207763996361431552
1	05 21 57.992	42 36 36.377	0.30915062	0.0373	0	0	0	0.200	0.049	-1.216	0.034	195287219446340736
1	05 22 30.797	42 25 12.321	0.24001148	0.0362	0	0	0	0.843	0.046	-2.003	0.036	195232999779247104
1	05 25 35.635	42 13 33.774	0.33214956	0.0336	0	0	0	2.391	0.039	-2.645	0.032	195039309635111808
1	05 22 11.729	42 58 47.836	0.30445756	0.0354	0	0	0	0.391	0.042	-1.644	0.035	207317560281640192
1	05 21 30.073	42 49 05.602	0.34350929	0.0316	0	0	0	2.153	0.039	-0.302	0.031	195305563250585856
1	05 26 20.507	42 48 06.665	0.30153159	0.0329	0	0	0	0.806	0.040	-1.590	0.029	195628686525835520
1	05 26 43.189	42 34 33.951	0.29534016	0.0451	0	0	0	0.745	0.048	-1.777	0.035	195434244768577280
1	05 29 53.588	43 19 19.477	0.36427773	0.0424	0	0	0	-0.097	0.046	-0.930	0.034	195670433607707904
1	05 26 49.013	42 25 45.863	0.28970670	0.0431	0	0	0	0.433	0.056	-2.547	0.038	195417752092846976
1	05 23 41.242	42 56 13.872	0.30081233	0.0354	0	0	0	2.048	0.046	-2.034	0.030	195316597022217088
1	05 31 37.106	42 37 46.108	0.33607767	0.0339	0	0	0	1.391	0.036	-2.343	0.032	194733890215128704
1	05 25 15.149	42 20 44.728	0.33965352	0.0354	0	0	0	-0.151	0.042	-0.299	0.034	195055840963680896
1	05 23 40.489	42 41 05.774	0.28131766	0.0319	0	0	0	0.667	0.038	-1.405	0.028	195263408147406080
1	05 23 03.897	42 11 47.497	0.37215144	0.0335	0	0	0	0.678	0.043	1.066	0.032	195026910067966592
1	05 26 46.915	43 00 14.606	0.30753658	0.0332	0	0	0	0.380	0.045	-1.786	0.031	195645587218468608
1	05 21 36.889	43 02 48.662	0.28012392	0.0347	0	0	0	-0.387	0.039	-1.909	0.030	207321266834936704
1	05 22 29.727	42 20 05.335	0.26067156	0.0405	0	0	0	-0.216	0.051	-1.964	0.036	195231522310990464
1	05 26 52.281	42 25 29.802	0.37711546	0.0397	0	0	0	0.008	0.051	-2.291	0.035	195417545934414720
1	05 28 42.014	42 58 21.921	0.31920697	0.0350	0	0	0	-0.684	0.039	-1.493	0.031	195471417705240704
1	05 24 14.568	42 31 58.395	0.32503502	0.0320	0	0	0	2.844	0.045	-1.524	0.033	195245639866259328
1	05 29 47.791	42 15 27.569	0.27658488	0.0416	0	0	0	0.016	0.042	-0.331	0.033	194629127376715136
1	05 26 30.725	42 52 16.148	0.23251143	0.0332	0	0	0	-0.355	0.039	-0.263	0.030	195632122499652352
1	05 23 55.982	42 45 07.464	0.29564756	0.0364	0	0	0	1.992	0.043	-4.369	0.033	195264232781040896
1	05 29 23.468	42 43 23.539	0.38414757	0.0365	0	0	0	1.123	0.041	-2.325	0.033	195404489233501184
1	05 28 55.514	43 03 43.019	0.23868721	0.0372	0	0	0	0.274	0.041	-0.983	0.031	195473071270791680
1	05 22 35.244	43 16 34.387	0.39973728	0.0385	0	0	0	0.938	0.043	-3.234	0.034	207359513521738624
1	05 27 41.393	42 25 59.030	0.30901057	0.0384	0	0	0	0.585	0.042	-2.010	0.030	195376073730127744
1	05 28 17.356	43 19 48.974	0.38459166	0.0337	0	0	0	-0.868	0.044	-0.800	0.032	195679367139747840
1	05 26 34.923	42 10 07.015	0.22501338	0.0350	0	0	0	-0.117	0.041	-0.941	0.032	195363291907672192
1	05 27 44.168	42 20 20.086	0.23091376	0.0364	0	0	0	0.570	0.043	-1.421	0.031	195371740103625472
1	05 26 12.653	42 00 58.549	0.37200536	0.0332	0	0	0	0.402	0.040	0.059	0.029	195349513652662528
1	05 26 07.910	43 28 27.806	0.37339962	0.0328	0	0	0	0.882	0.042	-2.502	0.031	195720117789046144
1	05 29 20.480	42 35 17.550	0.35134108	0.0401	0	0	0	-0.123	0.052	-1.590	0.038	195399781949400832
1	05 26 26.794	42 25 21.588	0.36777207	0.0397	0	0	0	2.583	0.055	-3.100	0.038	195419366999945856
1	05 26 50.504	43 53 52.822	0.26981400	0.0367	0	0	0	-0.126	0.039	-1.566	0.031	207755677006492160
1	05 27 10.314	42 15 59.539	0.30477184	0.0358	0	0	0	-0.266	0.044	-1.245	0.030	195365387851620352
1	05 25 50.352	41 57 28.235	0.23618587	0.0367	0	0	0	0.728	0.042	-1.894	0.033	194973996071233792
1	05 27 27.915	42 02 15.719	0.33688843	0.0326	0	0	0	0.710	0.041	-1.786	0.029	195346833592980864
1	05 22 46.157	43 25 56.760	0.31833125	0.0412	0	0	0	0.954	0.043	-1.950	0.034	207365178579630592
1	05 29 02.485	43 22 21.678	0.35503582	0.0354	0	0	0	1.240	0.045	-1.527	0.033	195680501011073536
1	05 28 39.964	42 32 29.990	0.30966704	0.0355	0	0	0	0.305	0.040	-1.133	0.031	195400881461091456
1	05 29 18.603	43 32 38.259	0.36841646	0.0343	0	0	0	0.789	0.040	-2.242	0.031	195686273446545408
1	05 26 22.250	42 55 49.736	0.32987653	0.0419	0	0	0	-0.486	0.049	-1.182	0.037	195633187651535488
1	05 28 09.145	42 15 18.250	0.37948203	0.0397	0	0	0	0.477	0.048	-1.313	0.036	195359306177853696
1	05 24 36.926	42 09 18.018	0.25814284	0.0372	0	0	0	1.211	0.045	-1.384	0.032	195040516524286592
1	05 26 41.149	42 02 51.326	0.21274439	0.0339	0	0	0	0.586	0.038	-1.496	0.029	195349822890276736
1	05 23 16.722	43 36 10.834	0.32102787	0.0347	0	0	0	2.486	0.044	-1.312	0.034	207414901420508672
1	05 26 45.562	42 57 05.217	0.39773995	0.0329	0	0	0	-0.887	0.041	-0.709	0.030	195633565608635392
1	05 24 21.763	42 29 07.324	0.36067317	0.0322	0	0	0	1.708	0.041	-2.663	0.029	195242379988242048
1	05 30 06.241	43 37 18.505	0.33349582	0.0328	0	0	0	2.275	0.041	-0.470	0.032	195691874084367488
1	05 30 45.782	42 40 22.677	0.30384769	0.0348	0	0	0	1.909	0.039	-1.711	0.029	195395310892494720
1	05 24 24.122	43 06 24.633	0.27498186	0.0362	0	0	0	0.149	0.043	0.206	0.034	195335701036583808
1	05 25 46.060	42 52 43.117	0.36119050	0.0356	0	0	0	1.395	0.041	-1.646	0.033	195643117615586176
1	05 22 39.584	43 07 22.561	0.39133689	0.0454	0	0	0	0.294	0.046	-3.391	0.036	207343089566862464
1	05 30 50.632	42 43 05.212	0.30424715	0.0360	0	0	0	0.897	0.039	0.018	0.030	195395727500108928
1	05 27 17.103	42 26 41.293	0.25045479	0.0437	0	0	0	0.231	0.050	-1.266	0.035	195423077852246528
1	05 22 29.168	42 18 23.077	0.32522097	0.0327	0	0	0	2.642	0.040	-0.236	0.031	195219702560552192
1	05 28 01.058	43 14 53.212	0.38435513	0.0347	0	0	0	0.724	0.045	-1.345	0.031	195655482823586560
1	05 23 14.027	42 56 41.780	0.31427374	0.0371	0	0	0	0.975	0.050	-2.424	0.032	195327076742467584
1	05 24 34.438	42 05 22.257	0.22824837	0.0370	0	0	0	0.443	0.048	-0.466	0.033	195031342474162432
1	05 25 11.576	43 04 35.204	0.39950082	0.0347	0	0	0	-0.499	0.038	-0.920	0.031	195321476104852352
1	05 29 51.081	42 55 01.875	0.34188063	0.0405	0	0	0	-0.052	0.045	-2.325	0.033	195462385392533120
1	05 25 31.974	42 05 49.406	0.35940660	0.0341	0	0	0	-1.704	0.044	-1.297	0.035	194990832343621888
1	05 26 39.305	43 10 43.855	0.32082319	0.0356	0	0	0	0.720	0.045	-0.664	0.032	195651363953062912
1	05 24 42.618	43 31 20.223	0.34165523	0.0382	0	0	0	0.843	0.046	-2.794	0.033	207358242211149568
1	05 24 34.615	42 05 08.483	0.24820067	0.0394	0	0	0	0.899	0.048	-1.034	0.038	195031273754686464
1	05 22 29.275	42 22 45.855	0.23387347	0.0344	0	0	0	-2.204	0.042	-1.910	0.033	195231865907900288
1	05 23 32.602	43 00 03.379	0.35543430	0.0454	0	0	0	-1.540	0.054	0.118	0.035	195329477625508992
1	05 30 24.145	42 51 35.203	0.28831505	0.0392	0	0	0	-0.356	0.043	1.201	0.033	195411464260253440
1	05 30 31.907	42 41 56.913	0.37320045	0.0332	0	0	0	1.660	0.038	-1.266	0.032	195405893685620864
1	05 27 14.945	43 44 27.540	0.29532421	0.0375	0	0	0	-0.391	0.044	-1.492	0.033	207739635306961536
1	05 26 12.986	42 42 03.815	0.31698768	0.0393	0	0	0	0.376	0.040	-0.803	0.032	195625869027317248
1	05 28 47.018	42 14 09.017	0.25789219	0.0423	0	0	0	1.863	0.041	-0.671	0.033	195355629685799552
1	05 27 00.959	42 54 19.536	0.31239773	0.0369	0	0	0	-0.133	0.052	0.059	0.037	195635283595554048
1	05 25 15.814	42 17 57.599	0.31379447	0.0412	0	0	0	1.359	0.046	-2.415	0.038	195043746339606656
1	05 24 35.776	42 15 53.634	0.38122305	0.0337	0	0	0	-0.344	0.041	-0.260	0.031	195053710663785088
1	05 27 50.101	43 39 07.315	0.38366181	0.0458	0	0	0	-3.064	0.052	-3.432	0.038	195725890224932224
1	05 31 16.758	42 50 20.280	0.33000248	0.0403	0	0	0	0.128	0.048	-1.871	0.034	195408406243486848
1	05 27 53.326	42 24 27.105	0.25547044	0.0414	0	0	0	0.327	0.042	-0.701	0.030	195375111657448064
1	05 23 29.046	42 22 26.395	0.34425045	0.0334	0	0	0	1.313	0.044	-2.995	0.032	195240112245555584
1	05 28 59.236	43 05 24.128	0.37357047	0.0390	0	0	0	0.438	0.043	-5.001	0.032	195473277429217280
1	05 27 35.288	43 50 26.565	0.37507918	0.0337	0	0	0	1.557	0.040	-1.983	0.032	207741284574376704
1	05 23 45.265	42 29 12.447	0.25718860	0.0322	0	0	0	0.147	0.040	-1.971	0.030	195245884680981632
1	05 28 50.574	42 26 24.831	0.25559192	0.0398	0	0	0	0.271	0.046	-0.230	0.035	195396449054871424
1	05 26 56.749	42 37 04.987	0.30911353	0.0413	0	0	0	0.263	0.049	-2.923	0.036	195434652784833280
1	05 23 56.082	42 16 13.648	0.36662056	0.0384	0	0	0	0.772	0.047	-1.995	0.034	195051546000303488
1	05 24 55.910	43 21 15.489	0.22143902	0.0387	0	0	0	1.045	0.050	-0.526	0.037	195343397617883520
1	05 28 28.235	42 37 45.563	0.33691844	0.0457	0	0	0	0.228	0.057	-2.881	0.042	195425994132396288
1	05 22 54.575	42 15 32.392	0.33247606	0.0383	0	0	0	1.533	0.051	-3.283	0.043	195215854270295936
1	05 27 26.153	42 23 19.105	0.28383316	0.0416	0	0	0	1.597	0.047	-0.353	0.033	195375558334098176
1	05 25 17.440	42 41 34.498	0.36461702	0.0347	0	0	0	0.057	0.050	-1.998	0.035	195253924860249728
1	05 26 24.402	43 01 37.513	0.24853689	0.0345	0	0	0	0.837	0.045	-2.086	0.032	195646416150414464
1	05 31 07.687	43 01 55.943	0.34238869	0.0505	0	0	0	3.200	0.057	-7.382	0.046	195461182801583360
1	05 23 10.249	42 56 05.288	0.33591670	0.0445	0	0	0	1.266	0.058	-1.390	0.041	195327076738679936
1	05 29 43.366	43 31 09.552	0.26507213	0.0375	0	0	0	0.327	0.044	-1.550	0.033	195688231952143488
1	05 21 49.724	43 19 36.408	0.34379430	0.0393	0	0	0	-0.346	0.043	-1.964	0.035	207340821824101632
1	05 28 04.238	42 52 28.252	0.28479009	0.0382	0	0	0	0.238	0.046	-1.263	0.034	195447537686964480
1	05 22 54.867	43 05 38.951	0.34553804	0.0390	0	0	0	1.512	0.047	-4.094	0.035	207342333652984704
1	05 29 15.454	43 17 52.776	0.22149618	0.0375	0	0	0	0.451	0.046	-0.720	0.034	195667719188410368
1	05 27 35.101	42 46 13.995	0.30965208	0.0349	0	0	0	1.180	0.040	-1.768	0.031	195442456743989376
1	05 26 20.802	42 14 01.271	0.31134057	0.0350	0	0	0	1.011	0.044	-1.627	0.036	195367342060459776
1	05 23 33.647	42 29 11.802	0.21537928	0.0314	0	0	0	0.278	0.039	-2.517	0.031	195244613370678784
1	05 26 50.902	42 57 46.393	0.27773979	0.0366	0	0	0	0.098	0.047	-2.745	0.033	195633599968367744
1	05 28 58.827	43 11 19.285	0.37843319	0.0371	0	0	0	-0.096	0.044	-2.198	0.033	195663664741273600
1	05 31 25.234	42 31 39.343	0.25757081	0.0325	0	0	0	-0.583	0.036	-1.674	0.029	194638748103408768
1	05 22 38.149	42 30 40.344	0.34366178	0.0347	0	0	0	0.144	0.040	-1.698	0.031	195236779350405376
1	05 27 33.098	42 16 44.624	0.29062284	0.0373	0	0	0	0.826	0.047	-1.154	0.032	195370503152948736
1	05 26 36.157	42 40 59.666	0.34141026	0.0409	0	0	0	0.374	0.045	-2.640	0.034	195438677172824064
1	05 29 05.221	42 46 24.813	0.37379575	0.0336	0	0	0	1.793	0.039	-0.060	0.029	195451252837422208
