TypeInput	RA	DE	Plx	e_Plx	RV	e_RV	RVdist	pmRA	e_pmRA	pmDE	e_pmDE	Source
1	05 25 01.025	43 33 59.071	0.28492201	0.0471	0	0	0	0.199	0.058	-1.105	0.041	207358787668464512
1	05 22 35.805	42 29 13.446	0.32624925	0.0480	0	0	0	-0.941	0.059	-0.259	0.043	195236710630946688
1	05 25 50.556	42 13 27.781	0.32900933	0.0442	0	0	0	1.245	0.054	-0.913	0.042	195038931677986048
1	05 24 09.229	42 33 51.271	0.30286051	0.0437	0	0	0	-0.148	0.060	-0.971	0.042	195246739384494208
1	05 24 23.443	42 38 02.235	0.24137042	0.0400	0	0	0	0.809	0.053	0.633	0.040	195264503361043840
1	05 27 51.381	42 54 47.744	0.31454447	0.0485	0	0	0	-0.118	0.058	-2.038	0.045	195448499759684864
1	05 25 31.969	42 55 17.378	0.24740199	0.0433	0	0	0	1.172	0.054	0.562	0.040	195647099049975936
1	05 28 17.562	42 26 19.475	0.30229019	0.0556	0	0	0	0.554	0.062	-1.234	0.047	195373771627596032
1	05 27 41.530	42 25 18.801	0.31701400	0.0522	0	0	0	0.535	0.053	-1.101	0.040	195376073730133760
1	05 28 51.810	43 02 18.208	0.25613247	0.0457	0	0	0	-0.190	0.052	-1.800	0.043	195472968191581568
1	05 26 35.694	42 13 09.972	0.30660422	0.0472	0	0	0	0.346	0.063	-1.366	0.046	195366384284099712
1	05 22 04.940	42 54 54.255	0.33292752	0.0415	0	0	0	1.683	0.054	0.548	0.045	195307663490459904
1	05 24 00.052	43 15 07.799	0.31973737	0.0457	0	0	0	0.199	0.057	-0.462	0.041	207350408191474816
1	05 23 13.373	43 41 13.479	0.28479686	0.0475	0	0	0	1.302	0.061	-1.764	0.043	207419093307837440
1	05 24 45.234	43 11 30.244	0.28430367	0.0471	0	0	0	-0.517	0.059	-1.713	0.047	195338174937688064
1	05 25 42.477	42 22 11.485	0.31213890	0.0439	0	0	0	1.665	0.057	-2.037	0.042	195044433534322816
1	05 25 08.080	42 40 34.154	0.27458742	0.0489	0	0	0	0.166	0.068	0.281	0.051	195253959219996928
1	05 23 24.023	43 42 05.719	0.30085118	0.0472	0	0	0	1.834	0.064	-3.480	0.045	207419192088737024
1	05 24 52.925	43 04 56.696	0.31721760	0.0457	0	0	0	-0.319	0.052	-3.553	0.042	195324327963158656
1	05 22 49.161	43 03 39.680	0.27922356	0.0456	0	0	0	0.556	0.062	0.040	0.042	207341680817960320
1	05 26 56.968	43 51 42.873	0.25854902	0.0452	0	0	0	0.157	0.052	-1.359	0.039	207743621036600832
1	05 23 58.609	42 50 27.673	0.32993124	0.0495	0	0	0	-0.233	0.063	-1.878	0.045	195312439496714752
1	05 30 14.104	42 56 03.348	0.27680452	0.0434	0	0	0	0.941	0.055	-0.741	0.038	195459705332903168
1	05 30 55.046	42 58 17.647	0.32608311	0.0532	0	0	0	-0.368	0.058	-1.010	0.042	195460736125004544
1	05 23 27.121	42 49 29.742	0.26635484	0.0453	0	0	0	1.564	0.053	-1.772	0.039	195315050834095104
1	05 23 15.940	42 14 36.371	0.24424288	0.0454	0	0	0	0.773	0.061	-1.006	0.043	195238183802153984
1	05 21 26.171	43 03 08.625	0.28026848	0.0419	0	0	0	-0.337	0.052	-2.035	0.038	207321133694168704
1	05 22 02.504	43 27 59.852	0.29041808	0.0452	0	0	0	0.534	0.052	-0.771	0.039	207389750091456768
1	05 24 49.167	43 15 08.570	0.30138077	0.0514	0	0	0	1.469	0.070	-3.040	0.053	195341606613450112
1	05 29 36.333	42 29 21.838	0.26258531	0.0507	0	0	0	-0.732	0.066	-1.257	0.050	195385900615119232
1	05 26 49.373	42 45 10.114	0.30021442	0.0514	0	0	0	-0.148	0.056	-2.155	0.042	195439948483116416
1	05 21 55.808	42 59 04.220	0.32392772	0.0430	0	0	0	0.643	0.054	-2.398	0.043	207318483698391808
1	05 23 18.918	42 47 11.022	0.26982385	0.0434	0	0	0	-0.767	0.053	-1.043	0.040	195310584068152192
1	05 23 21.895	42 47 35.039	0.28194556	0.0428	0	0	0	-0.247	0.056	-1.688	0.039	195310614130120576
1	05 26 58.707	41 56 23.609	0.27396844	0.0482	0	0	0	0.809	0.054	-0.152	0.044	195345940239855488
1	05 24 26.216	42 38 25.325	0.27811286	0.0428	0	0	0	-0.421	0.054	-1.802	0.044	195264503361049216
1	05 28 30.913	43 03 27.295	0.32019219	0.0488	0	0	0	-0.041	0.060	-2.670	0.045	195660503643431168
1	05 23 18.132	43 33 32.941	0.30634024	0.0458	0	0	0	0.458	0.059	-2.092	0.044	207367691139285120
1	05 30 14.361	42 45 03.081	0.29852815	0.0431	0	0	0	0.625	0.051	-2.461	0.038	195406821398707200
1	05 27 12.574	43 01 06.715	0.31693345	0.0444	0	0	0	1.667	0.056	0.376	0.040	195639647282290816
1	05 22 08.260	43 24 30.941	0.28364739	0.0474	0	0	0	0.885	0.053	-1.315	0.041	207388440124745088
1	05 27 58.810	43 04 45.604	0.24656419	0.0426	0	0	0	1.834	0.053	-1.453	0.041	195641056031529344
1	05 22 23.377	42 16 58.316	0.32894333	0.0422	0	0	0	0.261	0.051	-2.566	0.040	195219462042406144
1	05 28 46.536	42 55 48.425	0.27400006	0.0478	0	0	0	0.260	0.053	-2.799	0.041	195468501425609088
1	05 25 44.201	41 57 16.887	0.30415552	0.0569	0	0	0	0.513	0.063	-0.666	0.049	194985369144643328
1	05 24 33.998	42 59 07.587	0.33264957	0.0525	0	0	0	-0.842	0.052	-1.177	0.042	195322335098405376
1	05 25 35.734	42 06 11.052	0.24757341	0.0435	0	0	0	1.579	0.054	-3.024	0.043	194990828044166016
1	05 24 04.951	42 20 18.360	0.27601976	0.0444	0	0	0	0.997	0.054	-1.634	0.041	195052709936315008
1	05 26 27.873	42 04 51.286	0.27218833	0.0449	0	0	0	1.023	0.052	-0.429	0.040	195361848798707328
1	05 22 12.052	42 58 53.395	0.26993970	0.0495	0	0	0	0.463	0.060	-1.634	0.048	207317766440070144
1	05 31 19.650	43 10 42.218	0.32894726	0.0506	0	0	0	-0.182	0.060	-2.869	0.044	195559623452842240
1	05 29 36.205	42 40 23.327	0.31371472	0.0454	0	0	0	-0.024	0.052	-1.545	0.041	195403252282925056
1	05 28 36.679	43 21 30.654	0.27287754	0.0444	0	0	0	0.004	0.057	-2.233	0.042	195679848178039296
1	05 27 15.819	42 46 43.255	0.27066128	0.0487	0	0	0	-0.206	0.057	-0.072	0.043	195445205523065728
1	05 28 52.176	43 10 18.098	0.27061577	0.0465	0	0	0	1.853	0.055	-2.100	0.041	195662182972391552
1	05 24 59.612	42 23 38.232	0.28753250	0.0450	0	0	0	1.983	0.054	-2.500	0.040	195058452307613184
1	05 24 52.281	42 53 11.603	0.29384331	0.0501	0	0	0	-0.692	0.052	-2.045	0.043	195272234301021952
1	05 26 33.624	42 26 16.134	0.31574380	0.0497	0	0	0	1.165	0.069	-2.277	0.050	195420878828424192
1	05 23 21.561	43 35 45.596	0.32899622	0.0460	0	0	0	1.691	0.056	-2.010	0.043	207414725322594176
1	05 28 12.877	43 16 25.417	0.31468076	0.0444	0	0	0	0.103	0.060	-1.705	0.045	195678984884696960
1	05 23 00.596	43 35 03.426	0.28128161	0.0485	0	0	0	0.777	0.062	-1.763	0.043	207415210657458560
1	05 26 24.600	42 45 20.882	0.31376574	0.0485	0	0	0	1.371	0.055	-3.525	0.039	195627587014213376
1	05 26 58.312	42 43 14.148	0.27572023	0.0498	0	0	0	0.518	0.059	-1.406	0.045	195438952050704896
1	05 28 50.070	43 00 44.967	0.26842242	0.0480	0	0	0	-0.594	0.054	-2.224	0.042	195472040478648704
1	05 30 17.611	43 36 23.472	0.28137600	0.0463	0	0	0	1.790	0.055	-1.350	0.042	195690293536397312
1	05 28 30.224	43 16 47.995	0.27592897	0.0434	0	0	0	0.348	0.056	-0.562	0.044	195678130189168768
1	05 21 08.145	42 56 17.717	0.26372904	0.0458	0	0	0	0.791	0.058	-0.196	0.040	207313918149380096
1	05 28 28.821	42 32 16.114	0.29036898	0.0493	0	0	0	-0.252	0.055	-2.429	0.043	195377654277969280
1	05 29 42.075	43 20 31.757	0.28703520	0.0539	0	0	0	-0.562	0.061	-2.187	0.045	195673594703641600
1	05 30 01.298	43 16 41.445	0.31403467	0.0507	0	0	0	-0.051	0.062	-2.049	0.043	195669639035843968
1	05 28 29.340	42 08 50.066	0.33198190	0.0535	0	0	0	0.136	0.062	-2.349	0.046	194604182206700416
1	05 25 09.281	42 14 02.783	0.24969235	0.0490	0	0	0	1.546	0.055	-1.818	0.040	195041203718996224
1	05 29 24.844	42 28 48.346	0.32038784	0.0564	0	0	0	-0.039	0.067	-2.179	0.051	195386583511983616
1	05 26 50.994	42 54 38.553	0.25920489	0.0442	0	0	0	0.293	0.056	-0.813	0.040	195632466097013760
1	05 22 07.790	43 32 18.065	0.30103251	0.0450	0	0	0	-0.316	0.053	-2.119	0.041	207393078689647872
1	05 26 38.757	42 19 27.577	0.27340834	0.0507	0	0	0	-0.324	0.064	-1.359	0.050	195416205904682496
1	05 26 18.158	41 59 19.049	0.30772927	0.0489	0	0	0	1.286	0.055	-1.812	0.042	195349170055281408
1	05 31 34.927	43 06 23.151	0.32361393	0.0549	0	0	0	0.932	0.062	-2.626	0.046	195555569003019008
1	05 22 31.695	42 35 05.711	0.30620460	0.0480	0	0	0	0.973	0.059	0.340	0.044	195284882984089984
1	05 22 02.143	43 25 29.285	0.33155634	0.0477	0	0	0	0.679	0.056	-2.203	0.045	207388611923461760
1	05 24 34.057	42 37 41.080	0.26239067	0.0441	0	0	0	0.326	0.059	-0.181	0.043	195252825348664320
1	05 30 43.598	42 40 11.281	0.25739146	0.0493	0	0	0	0.354	0.058	-1.782	0.042	195395315183279872
1	05 23 32.706	43 39 50.912	0.26162515	0.0484	0	0	0	0.164	0.063	-1.811	0.046	207421773367415808
1	05 26 38.878	43 26 18.018	0.28182570	0.0477	0	0	0	-0.403	0.056	-1.614	0.041	195721938855160448
1	05 24 51.381	42 13 29.443	0.28849077	0.0458	0	0	0	0.404	0.054	-1.516	0.039	195041512956661504
1	05 28 24.458	43 29 08.600	0.30963963	0.0478	0	0	0	0.676	0.056	-1.950	0.042	195731490862306944
1	05 25 30.226	42 32 20.578	0.31193963	0.0477	0	0	0	1.650	0.059	-2.697	0.041	195061716482696704
1	05 21 44.220	43 04 09.232	0.31853697	0.0497	0	0	0	1.888	0.060	-2.544	0.047	207321404273913984
1	05 25 54.759	43 50 58.588	0.30956200	0.0514	0	0	0	0.223	0.060	-3.370	0.041	207749943228176128
1	05 25 19.441	42 50 37.545	0.25410630	0.0493	0	0	0	0.494	0.052	-0.211	0.041	195268424668910848
1	05 23 52.314	42 03 58.651	0.30090550	0.0491	0	0	0	2.212	0.060	-1.974	0.046	195033232259822848
1	05 27 52.078	43 47 57.661	0.30641992	0.0469	0	0	0	0.227	0.058	-0.543	0.044	195754030850606848
1	05 25 08.124	41 59 16.154	0.32998748	0.0485	0	0	0	0.557	0.055	-1.391	0.043	194988010545505536
1	05 22 31.312	42 44 34.520	0.30772113	0.0533	0	0	0	0.613	0.064	0.549	0.048	195290414901872384
1	05 26 19.696	43 03 37.476	0.27316559	0.0470	0	0	0	1.808	0.060	-0.574	0.043	195649508526858880
1	05 28 37.480	43 44 03.214	0.32997292	0.0496	0	0	0	-0.671	0.054	-2.032	0.042	195750521861304192
1	05 24 35.127	42 30 08.033	0.29291952	0.0430	0	0	0	1.128	0.054	-1.045	0.040	195248113767314816
1	05 26 49.875	43 13 10.248	0.31278338	0.0459	0	0	0	-0.172	0.054	0.409	0.042	195657376906838656
1	05 21 29.943	43 09 47.575	0.32015017	0.0529	0	0	0	0.149	0.068	-3.080	0.045	207334671427797120
1	05 26 13.050	41 59 40.268	0.32018541	0.0470	0	0	0	0.454	0.056	-0.987	0.041	195349234478155904
1	05 26 29.249	42 56 10.497	0.30848326	0.0489	0	0	0	0.846	0.059	-3.886	0.045	195633320791780608
1	05 27 19.717	42 30 31.544	0.33225394	0.0615	0	0	0	0.920	0.063	-1.132	0.047	195424211723575296
1	05 25 13.510	42 56 59.062	0.27683253	0.0473	0	0	0	0.503	0.056	0.417	0.043	195273028873807104
1	05 26 53.780	42 19 21.298	0.31272731	0.0514	0	0	0	0.104	0.064	-0.246	0.049	195369167422838400
1	05 21 29.993	42 47 00.222	0.27774481	0.0439	0	0	0	0.072	0.054	-2.204	0.043	195304532458391936
1	05 28 40.256	43 32 12.059	0.29973275	0.0510	0	0	0	-0.095	0.058	-2.045	0.045	195731658364391424
1	05 24 03.588	43 46 10.438	0.32613059	0.0462	0	0	0	-0.135	0.057	2.565	0.046	207422735440016640
1	05 25 25.069	42 55 14.803	0.26836164	0.0456	0	0	0	0.313	0.052	0.450	0.040	195271856343915392
1	05 23 52.959	42 40 24.665	0.32305313	0.0471	0	0	0	0.756	0.055	-2.434	0.041	195262514794186624
1	05 28 01.584	42 40 48.139	0.30539981	0.0567	0	0	0	-1.738	0.062	-3.805	0.050	195429881080264320
1	05 26 26.100	43 11 31.176	0.31652043	0.0532	0	0	0	1.758	0.062	-2.394	0.043	195698505513708672
1	05 25 04.845	43 00 17.898	0.30598788	0.0502	0	0	0	0.567	0.057	0.362	0.045	195319964276404736
1	05 30 08.622	42 46 29.773	0.31617493	0.0477	0	0	0	-1.493	0.056	-0.825	0.046	195410021151301120
1	05 30 00.212	43 29 56.256	0.27096829	0.0467	0	0	0	0.715	0.057	-2.757	0.042	195687338599339136
1	05 26 38.360	42 13 03.600	0.29204847	0.0498	0	0	0	0.018	0.059	-0.277	0.047	195366418643835520
1	05 24 53.763	42 27 25.118	0.27942346	0.0459	0	0	0	1.100	0.057	-2.150	0.043	195059719322995712
1	05 31 23.573	43 06 53.513	0.29789585	0.0551	0	0	0	1.584	0.067	-0.183	0.048	195556050039364608
1	05 21 18.204	43 03 27.195	0.30154362	0.0494	0	0	0	-0.201	0.062	-0.816	0.043	207332919086223616
1	05 24 59.585	42 32 48.281	0.25131724	0.0432	0	0	0	0.650	0.056	-1.327	0.042	195247941967085056
1	05 23 16.914	42 24 52.437	0.25536090	0.0449	0	0	0	-0.001	0.056	-0.049	0.046	195243818799702784
1	05 21 24.011	43 00 34.728	0.28769005	0.0510	0	0	0	0.707	0.067	-1.917	0.048	207320785800901888
1	05 27 56.564	43 48 13.289	0.28623292	0.0466	0	0	0	1.307	0.060	-2.154	0.043	195754065210341248
1	05 25 06.663	43 02 55.002	0.32728775	0.0485	0	0	0	0.895	0.053	-0.960	0.043	195321373028645888
1	05 26 14.357	43 16 02.762	0.27293620	0.0486	0	0	0	1.207	0.060	-3.375	0.047	195702285084908800
1	05 24 17.297	42 43 19.304	0.29711532	0.0450	0	0	0	1.105	0.064	-1.812	0.046	195268871346471296
1	05 24 56.787	42 20 59.715	0.32828799	0.0454	0	0	0	0.756	0.052	-0.424	0.039	195055115118011008
1	05 21 57.381	42 45 58.420	0.32991160	0.0469	0	0	0	0.541	0.058	-1.307	0.044	195301547457154176
1	05 26 32.146	43 16 55.625	0.29275618	0.0464	0	0	0	2.064	0.053	-3.472	0.040	195699811185939200
1	05 25 50.262	43 46 37.582	0.30436480	0.0493	0	0	0	0.678	0.054	-1.974	0.042	207748809356844160
1	05 31 18.010	43 09 07.848	0.32970035	0.0559	0	0	0	0.536	0.067	-2.052	0.050	195559348574240640
1	05 21 47.120	42 44 57.996	0.25839459	0.0458	0	0	0	-0.024	0.055	-2.361	0.043	195301616176655360
1	05 25 07.218	42 39 28.819	0.31562660	0.0491	0	0	0	2.452	0.069	-3.631	0.048	195253787421309440
1	05 25 28.576	42 25 58.990	0.29674287	0.0468	0	0	0	1.358	0.059	-2.574	0.044	195056901823630976
1	05 28 47.842	42 43 33.721	0.30519081	0.0539	0	0	0	1.708	0.072	-2.882	0.052	195450531283521280
1	05 26 12.632	43 00 34.609	0.28153856	0.0494	0	0	0	1.575	0.058	-3.214	0.042	195646347430950272
1	05 21 19.442	42 51 40.363	0.30127700	0.0480	0	0	0	0.241	0.055	-0.492	0.043	207315460041219328
1	05 26 54.227	42 05 47.956	0.26883670	0.0496	0	0	0	-0.009	0.063	-0.991	0.042	195351437797941760
1	05 25 54.941	42 41 00.103	0.31802368	0.0546	0	0	0	0.634	0.068	-0.281	0.049	195625594149422464
1	05 21 36.306	42 59 28.324	0.33326925	0.0455	0	0	0	1.815	0.055	-1.923	0.043	207320171621506432
1	05 22 03.960	43 28 57.125	0.31240676	0.0467	0	0	0	1.313	0.053	-1.405	0.041	207389818810924416
1	05 23 18.161	42 56 12.531	0.28261535	0.0533	0	0	0	0.091	0.069	-1.632	0.045	195327038084001280
1	05 26 54.904	43 44 20.255	0.30505139	0.0458	0	0	0	0.647	0.060	-1.193	0.043	207739012533190144
1	05 30 07.560	42 37 47.787	0.30681921	0.0504	0	0	0	0.457	0.058	-1.019	0.044	195405245147728512
1	05 26 14.318	42 17 04.999	0.31442864	0.0471	0	0	0	0.509	0.066	-0.548	0.049	195414449261805824
1	05 21 14.972	42 44 23.862	0.29700639	0.0531	0	0	0	1.069	0.069	-1.554	0.049	195298523800260352
1	05 24 24.111	43 17 35.777	0.31999765	0.0494	0	0	0	0.543	0.064	-1.471	0.050	207350992307017600
1	05 23 55.081	42 42 02.168	0.31529069	0.0451	0	0	0	-0.536	0.060	-0.550	0.044	195263094611853184
1	05 22 37.255	42 45 47.963	0.28191500	0.0528	0	0	0	-0.675	0.067	-1.118	0.050	195290517981057536
1	05 27 38.568	43 52 21.381	0.31235520	0.0483	0	0	0	1.683	0.063	-2.316	0.046	207741593812014592
1	05 26 16.421	43 33 56.147	0.29133641	0.0478	0	0	0	1.171	0.066	-2.204	0.046	195721698336970112
1	05 21 37.064	43 13 37.825	0.28564415	0.0510	0	0	0	-0.043	0.067	-2.450	0.048	207338103107620352
1	05 26 29.651	43 00 09.020	0.27507630	0.0484	0	0	0	0.661	0.064	-0.419	0.046	195645419718371584
1	05 27 52.703	43 19 42.068	0.28417079	0.0492	0	0	0	1.053	0.056	-0.938	0.041	195659782088415232
1	05 29 37.021	42 44 52.304	0.28273527	0.0498	0	0	0	-0.211	0.058	-0.703	0.047	195404935910073088
1	05 25 28.868	42 09 09.527	0.26862946	0.0497	0	0	0	0.567	0.061	-3.432	0.047	195038072684467584
1	05 22 10.519	43 28 37.642	0.30577645	0.0511	0	0	0	1.720	0.058	-1.891	0.048	207389578292750336
1	05 21 44.464	42 35 22.184	0.30768050	0.0553	0	0	0	-0.536	0.071	-5.715	0.050	195286978928202368
1	05 21 52.913	42 25 39.431	0.30488581	0.0502	0	0	0	0.840	0.059	-1.122	0.045	195235022706708224
1	05 26 01.498	43 21 16.608	0.32106788	0.0504	0	0	0	0.380	0.065	-3.586	0.050	195715578008839040
1	05 22 59.361	43 29 26.610	0.29585639	0.0479	0	0	0	1.260	0.063	-0.574	0.046	207366866505613952
1	05 24 34.611	42 23 31.016	0.30673112	0.0534	0	0	0	0.299	0.060	-0.776	0.044	195058963409033984
1	05 28 27.396	42 29 09.379	0.31531838	0.0543	0	0	0	1.252	0.062	0.619	0.047	195377207601395328
1	05 31 25.532	42 42 27.308	0.33333124	0.0553	0	0	0	1.153	0.056	1.037	0.042	195485818734238208
1	05 26 30.155	42 56 23.099	0.31863054	0.0544	0	0	0	1.408	0.064	-2.592	0.046	195633325090480896
1	05 30 30.859	43 09 24.473	0.29780101	0.0524	0	0	0	1.018	0.067	-2.085	0.048	195478087792545664
1	05 28 21.229	43 10 16.806	0.29160173	0.0450	0	0	0	0.254	0.056	-1.229	0.043	195665073488895488
1	05 24 59.684	42 15 53.301	0.29148770	0.0489	0	0	0	1.140	0.055	-1.660	0.042	195042200151408256
1	05 24 10.986	42 15 24.615	0.33143473	0.0564	0	0	0	1.865	0.062	-1.014	0.043	195048758566324736
1	05 23 37.809	42 42 02.789	0.28719286	0.0456	0	0	0	-1.866	0.056	-0.701	0.041	195263476866875776
1	05 26 26.091	42 05 32.466	0.32886520	0.0464	0	0	0	0.136	0.053	-1.505	0.041	195362054957135488
1	05 23 43.344	43 09 03.323	0.29733954	0.0499	0	0	0	0.782	0.058	-1.389	0.042	195334494147518592
1	05 27 07.411	42 22 59.003	0.32054104	0.0550	0	0	0	0.637	0.070	-1.111	0.046	195369957696774016
1	05 27 16.818	43 21 23.734	0.29096332	0.0508	0	0	0	0.661	0.061	-1.954	0.043	195706064656024704
1	05 27 30.332	42 05 13.786	0.31692682	0.0504	0	0	0	0.782	0.069	-0.391	0.047	195353602461413760
1	05 24 51.873	43 32 16.628	0.28854330	0.0521	0	0	0	-0.352	0.063	-1.814	0.045	207358585808518272
1	05 30 28.570	42 46 37.717	0.27099570	0.0465	0	0	0	-0.009	0.054	-0.228	0.041	195407272372203648
1	05 31 35.947	43 01 03.482	0.28456523	0.0534	0	0	0	-0.285	0.066	-1.294	0.048	195508010827116160
1	05 28 10.179	42 14 32.174	0.32823209	0.0539	0	0	0	-0.418	0.068	-2.630	0.047	195359095719735552
1	05 23 48.715	42 16 04.751	0.30017657	0.0493	0	0	0	1.142	0.060	-1.633	0.042	195050785791297152
1	05 27 07.714	42 09 51.657	0.28351308	0.0475	0	0	0	-0.326	0.062	-1.788	0.044	195352228071873536
1	05 28 22.712	42 53 35.805	0.31978859	0.0515	0	0	0	0.964	0.064	-0.854	0.051	195444690127995776
1	05 25 04.922	42 40 24.814	0.28013827	0.0489	0	0	0	0.263	0.070	0.434	0.048	195253856140784384
1	05 22 21.133	42 34 46.170	0.28751595	0.0488	0	0	0	0.384	0.055	-0.989	0.044	195284745541445632
1	05 24 22.122	42 37 16.419	0.30418274	0.0463	0	0	0	0.227	0.060	-2.095	0.045	195252756628466688
1	05 29 50.087	42 42 15.946	0.32891971	0.0549	0	0	0	1.271	0.064	-1.889	0.049	195403698959493248
1	05 21 17.609	43 06 10.722	0.28526247	0.0513	0	0	0	0.205	0.061	-1.502	0.045	207333949876568960
1	05 22 16.416	42 52 18.809	0.32205501	0.0473	0	0	0	-0.509	0.059	-0.320	0.048	195306495262033280
1	05 26 12.879	42 41 25.148	0.31279403	0.0563	0	0	0	-0.922	0.057	-0.616	0.045	195625800307842816
1	05 25 20.772	43 21 19.336	0.30143160	0.0493	0	0	0	1.036	0.064	-0.841	0.050	195717781327498624
1	05 23 45.246	42 28 10.913	0.26102707	0.0451	0	0	0	0.198	0.059	-2.562	0.044	195245025688122112
1	05 22 25.219	43 24 41.727	0.30832568	0.0521	0	0	0	0.682	0.059	-3.123	0.045	207364908000611712
1	05 30 55.223	42 35 55.551	0.26027252	0.0502	0	0	0	0.318	0.056	-2.058	0.042	195391050278330112
1	05 27 37.091	41 59 25.745	0.32939480	0.0483	0	0	0	-1.267	0.059	-1.089	0.044	194601536506891264
1	05 27 06.413	42 22 37.014	0.31619089	0.0624	0	0	0	0.074	0.072	-1.398	0.050	195369850318067584
1	05 30 05.708	42 23 42.077	0.31623686	0.0561	0	0	0	0.055	0.064	-1.569	0.049	194631120242946816
1	05 24 25.334	42 16 26.287	0.32306709	0.0491	0	0	0	0.800	0.062	-0.586	0.043	195048827285819648
1	05 25 25.177	41 59 46.503	0.30758537	0.0588	0	0	0	0.354	0.069	-1.731	0.053	194985094266741632
1	05 28 53.429	42 42 32.727	0.31399372	0.0512	0	0	0	1.398	0.071	-3.287	0.048	195450084606922752
1	05 25 18.187	43 48 02.090	0.31797226	0.0550	0	0	0	-0.032	0.060	1.408	0.048	207751420696985600
1	05 25 25.938	42 25 25.165	0.26133686	0.0467	0	0	0	1.434	0.060	-2.033	0.044	195056906119349632
1	05 27 37.652	42 38 40.339	0.32934567	0.0544	0	0	0	1.163	0.061	-1.312	0.047	195428949069955072
1	05 26 30.858	42 50 45.768	0.27409175	0.0504	0	0	0	-0.468	0.061	-2.161	0.045	195631843322945408
1	05 24 51.969	42 57 29.726	0.32099576	0.0502	0	0	0	1.004	0.056	-3.009	0.045	195319753819222016
1	05 25 29.327	43 32 08.182	0.30813428	0.0461	0	0	0	0.833	0.056	-2.715	0.047	207730255098464896
1	05 26 20.243	42 27 57.399	0.31119656	0.0544	0	0	0	1.409	0.070	-2.784	0.053	195420359136924800
1	05 30 36.468	43 34 04.993	0.32092864	0.0559	0	0	0	0.331	0.062	-1.487	0.046	195677717872151296
1	05 26 38.426	42 03 47.232	0.31879843	0.0505	0	0	0	-0.232	0.059	0.189	0.044	195349891609750656
1	05 28 42.305	43 22 08.289	0.32733389	0.0525	0	0	0	0.941	0.069	-1.516	0.048	195679951255276032
1	05 23 54.870	42 07 20.876	0.29877164	0.0541	0	0	0	0.187	0.064	0.575	0.046	195045361247443712
1	05 27 17.647	42 55 06.171	0.31921038	0.0520	0	0	0	1.839	0.067	-2.777	0.048	195635180516323968
1	05 22 42.716	42 52 43.677	0.26824433	0.0488	0	0	0	-0.389	0.062	-1.328	0.047	195327145462055552
1	05 28 23.515	43 25 38.664	0.32168770	0.0529	0	0	0	0.514	0.063	-2.185	0.050	195683623449831680
1	05 28 23.854	42 47 08.059	0.33238444	0.0653	0	0	0	1.031	0.074	-1.751	0.050	195431495987422720
1	05 22 09.865	42 22 21.495	0.30138578	0.0563	0	0	0	2.891	0.066	-2.296	0.048	195231346214539520
1	05 26 15.661	42 03 16.406	0.27128196	0.0482	0	0	0	0.522	0.055	-2.542	0.043	195361333402648064
1	05 23 08.124	43 09 24.549	0.31842034	0.0567	0	0	0	-0.201	0.060	-2.359	0.046	207343330085390336
1	05 23 47.512	42 39 24.656	0.28134407	0.0446	0	0	0	0.878	0.056	-0.065	0.042	195262411715000320
1	05 30 12.307	42 58 36.301	0.31978829	0.0500	0	0	0	4.893	0.062	-2.963	0.042	195462935148295680
1	05 21 26.021	43 00 12.677	0.30812658	0.0492	0	0	0	1.325	0.064	-3.313	0.046	207320790096804096
1	05 29 05.021	43 38 27.293	0.28596996	0.0489	0	0	0	0.752	0.055	-1.181	0.045	195734583238673408
1	05 27 31.971	43 07 23.168	0.29571904	0.0520	0	0	0	0.138	0.064	-2.398	0.044	195653764836413696
1	05 25 37.632	42 13 53.098	0.29103309	0.0501	0	0	0	-1.327	0.059	-0.902	0.048	195039687592238336
1	05 29 03.176	42 22 16.687	0.30933773	0.0538	0	0	0	-0.926	0.062	-0.362	0.048	195383461073781760
1	05 27 48.824	42 55 13.329	0.29374721	0.0551	0	0	0	3.134	0.065	-3.638	0.053	195448469698172032
1	05 25 29.839	42 56 51.445	0.31772053	0.0494	0	0	0	2.566	0.058	-0.285	0.044	195647373927902592
1	05 23 39.184	42 07 53.314	0.31983848	0.0547	0	0	0	-0.928	0.064	-1.123	0.043	195046250305268096
1	05 27 57.590	43 47 58.258	0.32492062	0.0552	0	0	0	1.214	0.067	-2.367	0.049	195753854756075264
1	05 28 39.334	42 20 42.501	0.28954709	0.0578	0	0	0	0.892	0.065	-0.525	0.050	195360096451740544
1	05 26 05.149	42 41 07.964	0.33006449	0.0605	0	0	0	-0.724	0.059	-0.980	0.046	195625731588371712
1	05 30 15.680	42 39 37.920	0.30187914	0.0499	0	0	0	3.445	0.056	-1.655	0.044	195405382586658816
1	05 22 27.440	42 31 43.480	0.30985874	0.0527	0	0	0	0.076	0.066	-1.743	0.048	195237397825705216
1	05 25 21.957	43 45 48.566	0.32977704	0.0563	0	0	0	0.679	0.063	-4.141	0.049	207748152226345344
1	05 25 59.899	42 07 30.803	0.29749828	0.0497	0	0	0	-1.445	0.060	0.457	0.047	194990381367582848
1	05 26 24.895	42 11 37.817	0.29453435	0.0517	0	0	0	1.637	0.063	-2.516	0.050	195366242548799104
1	05 27 36.421	42 19 13.747	0.29784124	0.0539	0	0	0	-0.269	0.067	-1.234	0.045	195371366446037120
